"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","1","339","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 339 Miscellaneous manufacturing","National, NAICS 3-digit -- by ownership sector","All establishment sizes",8,778,774,776,14778661,0,0,1465,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-10,-1.3,-3,-0.4,-7,-0.9,523059,3.7,0,0.0,0,0.0,64,4.6
"US000","1","3399","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 3399 Other miscellaneous manufacturing","National, NAICS 4-digit -- by ownership sector","All establishment sizes",8,778,774,776,14778661,0,0,1465,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-10,-1.3,-3,-0.4,-7,-0.9,523059,3.7,0,0.0,0,0.0,64,4.6
"US000","1","33991","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","National, NAICS 5-digit -- by ownership sector","All establishment sizes",8,778,774,776,14778661,0,0,1465,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-10,-1.3,-3,-0.4,-7,-0.9,523059,3.7,0,0.0,0,0.0,64,4.6
"US000","1","339910","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","National, NAICS 6-digit -- by ownership sector","All establishment sizes",8,778,774,776,14778661,0,0,1465,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-10,-1.3,-3,-0.4,-7,-0.9,523059,3.7,0,0.0,0,0.0,64,4.6
"US000","1","44-45","14","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44-45 Retail trade","National, NAICS Sector -- by ownership sector","All establishment sizes",671,43776,43702,43873,352734454,0,0,620,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",7,1.1,-860,-1.9,-771,-1.7,-219,-0.5,889115,0.3,0,0.0,0,0.0,10,1.6
"US000","1","441","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 441 Motor vehicle and parts dealers","National, NAICS 3-digit -- by ownership sector","All establishment sizes",40,136,135,135,980465,0,0,557,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-1,-2.4,6,4.6,-1,-0.7,-4,-2.9,48515,5.2,0,0.0,0,0.0,26,4.9
"US000","1","4413","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4413 Auto parts, accessories, and tire stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",40,136,135,135,980465,0,0,557,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,6,4.6,-1,-0.7,-4,-2.9,48515,5.2,0,0.0,0,0.0,26,4.9
"US000","1","44131","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44131 Automotive parts and accessories stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",40,136,135,135,980465,0,0,557,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,6,4.6,-1,-0.7,-4,-2.9,48515,5.2,0,0.0,0,0.0,26,4.9
"US000","1","441310","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 441310 Automotive parts and accessories stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",40,136,135,135,980465,0,0,557,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,6,4.6,-1,-0.7,-4,-2.9,48515,5.2,0,0.0,0,0.0,26,4.9
"US000","1","442","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 442 Furniture and home furnishings stores","National, NAICS 3-digit -- by ownership sector","All establishment sizes",55,233,227,238,1543634,0,0,510,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-12,-4.9,-13,-5.4,-3,-1.2,29859,2.0,0,0.0,0,0.0,29,6.0
"US000","1","4421","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4421 Furniture stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",1,34,31,38,175466,0,0,393,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-8,-19.0,-10,-24.4,2,5.6,-4119,-2.3,0,0.0,0,0.0,45,12.9
"US000","1","44211","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44211 Furniture stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,34,31,38,175466,0,0,393,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-8,-19.0,-10,-24.4,2,5.6,-4119,-2.3,0,0.0,0,0.0,45,12.9
"US000","1","442110","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 442110 Furniture stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,34,31,38,175466,0,0,393,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-8,-19.0,-10,-24.4,2,5.6,-4119,-2.3,0,0.0,0,0.0,45,12.9
"US000","1","4422","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4422 Home furnishings stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",54,199,196,200,1368168,0,0,531,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-4,-2.0,-3,-1.5,-5,-2.4,33978,2.5,0,0.0,0,0.0,24,4.7
"US000","1","44229","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44229 Other home furnishings stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",54,199,196,200,1368168,0,0,531,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-4,-2.0,-3,-1.5,-5,-2.4,33978,2.5,0,0.0,0,0.0,24,4.7
"US000","1","442299","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 442299 All other home furnishings stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",54,199,196,200,1368168,0,0,531,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-4,-2.0,-3,-1.5,-5,-2.4,33978,2.5,0,0.0,0,0.0,24,4.7
"US000","1","443","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 443 Electronics and appliance stores","National, NAICS 3-digit -- by ownership sector","All establishment sizes",1,7,7,7,51707,0,0,568,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-3,-30.0,-3,-30.0,-2,-22.2,-22314,-30.1,0,0.0,0,0.0,-21,-3.6
"US000","1","4431","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4431 Electronics and appliance stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",1,7,7,7,51707,0,0,568,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-3,-30.0,-3,-30.0,-2,-22.2,-22314,-30.1,0,0.0,0,0.0,-21,-3.6
"US000","1","44314","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44314 Electronics and appliance stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,7,7,7,51707,0,0,568,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-3,-30.0,-3,-30.0,-2,-22.2,-22314,-30.1,0,0.0,0,0.0,-21,-3.6
"US000","1","443141","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 443141 Household appliance stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,7,7,7,51707,0,0,568,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-3,-30.0,-3,-30.0,-2,-22.2,-22314,-30.1,0,0.0,0,0.0,-21,-3.6
"US000","1","444","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 444 Building material and garden supply stores","National, NAICS 3-digit -- by ownership sector","All establishment sizes",1,95,90,89,600090,0,0,505,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.0,-4,-4.3,-4,-4.3,-20078,-3.2,0,0.0,0,0.0,-1,-0.2
"US000","1","4442","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4442 Lawn and garden equipment and supplies stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",1,95,90,89,600090,0,0,505,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.0,-4,-4.3,-4,-4.3,-20078,-3.2,0,0.0,0,0.0,-1,-0.2
"US000","1","44422","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44422 Nursery, garden, and farm supply stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,95,90,89,600090,0,0,505,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.0,-4,-4.3,-4,-4.3,-20078,-3.2,0,0.0,0,0.0,-1,-0.2
"US000","1","444220","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 444220 Nursery, garden, and farm supply stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,95,90,89,600090,0,0,505,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-1,-1.0,-4,-4.3,-4,-4.3,-20078,-3.2,0,0.0,0,0.0,-1,-0.2
"US000","1","445","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 445 Food and beverage stores","National, NAICS 3-digit -- by ownership sector","All establishment sizes",199,10690,10655,10919,108261914,0,0,774,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,1.0,-527,-4.7,-514,-4.6,-222,-2.0,38407,0.0,0,0.0,0,0.0,29,3.9
"US000","1","4451","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4451 Grocery stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",198,10690,10655,10919,108261914,0,0,774,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,1.0,-519,-4.6,-506,-4.5,-214,-1.9,82723,0.1,0,0.0,0,0.0,29,3.9
"US000","1","44511","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44511 Supermarkets and other grocery stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",172,10035,10006,10250,103116456,0,0,786,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,1.2,-468,-4.5,-454,-4.3,-179,-1.7,347188,0.3,0,0.0,0,0.0,31,4.1
"US000","1","445110","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 445110 Supermarkets and other grocery stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",172,10035,10006,10250,103116456,0,0,786,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,1.2,-468,-4.5,-454,-4.3,-179,-1.7,347188,0.3,0,0.0,0,0.0,31,4.1
"US000","1","44512","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44512 Convenience stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",26,655,649,669,5145458,0,0,602,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-51,-7.2,-52,-7.4,-35,-5.0,-264465,-4.9,0,0.0,0,0.0,11,1.9
"US000","1","445120","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 445120 Convenience stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",26,655,649,669,5145458,0,0,602,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-51,-7.2,-52,-7.4,-35,-5.0,-264465,-4.9,0,0.0,0,0.0,11,1.9
"US000","1","4453","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4453 Beer, wine, and liquor stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,-8,-100.0,-8,-100.0,-8,-100.0,-44316,-100.0,0,0.0,0,0.0,-426,-100.0
"US000","1","44531","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44531 Beer, wine, and liquor stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,-8,-100.0,-8,-100.0,-8,-100.0,-44316,-100.0,0,0.0,0,0.0,-426,-100.0
"US000","1","445310","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 445310 Beer, wine, and liquor stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,-8,-100.0,-8,-100.0,-8,-100.0,-44316,-100.0,0,0.0,0,0.0,-426,-100.0
"US000","1","447","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 447 Gasoline stations","National, NAICS 3-digit -- by ownership sector","All establishment sizes",21,214,212,200,1392951,0,0,513,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-33,-13.4,-33,-13.5,-42,-17.4,-44090,-3.1,0,0.0,0,0.0,61,13.5
"US000","1","4471","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4471 Gasoline stations","National, NAICS 4-digit -- by ownership sector","All establishment sizes",21,214,212,200,1392951,0,0,513,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-33,-13.4,-33,-13.5,-42,-17.4,-44090,-3.1,0,0.0,0,0.0,61,13.5
"US000","1","44711","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44711 Gasoline stations with convenience stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",18,139,134,126,873848,0,0,505,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-38,-21.5,-46,-25.6,-46,-26.7,-106751,-10.9,0,0.0,0,0.0,77,18.0
"US000","1","447110","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 447110 Gasoline stations with convenience stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",18,139,134,126,873848,0,0,505,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-38,-21.5,-46,-25.6,-46,-26.7,-106751,-10.9,0,0.0,0,0.0,77,18.0
"US000","1","44719","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44719 Other gasoline stations","National, NAICS 5-digit -- by ownership sector","All establishment sizes",3,75,78,74,519103,0,0,528,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,7.1,13,20.0,4,5.7,62661,13.7,0,0.0,0,0.0,14,2.7
"US000","1","447190","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 447190 Other gasoline stations","National, NAICS 6-digit -- by ownership sector","All establishment sizes",3,75,78,74,519103,0,0,528,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,5,7.1,13,20.0,4,5.7,62661,13.7,0,0.0,0,0.0,14,2.7
"US000","1","448","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 448 Clothing and clothing accessories stores","National, NAICS 3-digit -- by ownership sector","All establishment sizes",3,25,26,26,198713,0,0,596,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-9,-26.5,-7,-21.2,-6,-18.8,-56838,-22.2,0,0.0,0,0.0,0,0.0
"US000","1","4481","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4481 Clothing stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",3,25,26,26,198713,0,0,596,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-9,-26.5,-7,-21.2,-6,-18.8,-56838,-22.2,0,0.0,0,0.0,0,0.0
"US000","1","44814","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44814 Family clothing stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,-7,-100.0,-8,-100.0,-7,-100.0,-49548,-100.0,0,0.0,0,0.0,-520,-100.0
"US000","1","448140","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 448140 Family clothing stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,-7,-100.0,-8,-100.0,-7,-100.0,-49548,-100.0,0,0.0,0,0.0,-520,-100.0
"US000","1","44819","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 44819 Other clothing stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",2,25,26,26,198713,0,0,596,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-7.4,1,4.0,1,4.0,-7290,-3.5,0,0.0,0,0.0,-21,-3.4
"US000","1","448190","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 448190 Other clothing stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2,25,26,26,198713,0,0,596,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-2,-7.4,1,4.0,1,4.0,-7290,-3.5,0,0.0,0,0.0,-21,-3.4
"US000","1","451","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 451 Sports, hobby, music instrument, book stores","National, NAICS 3-digit -- by ownership sector","All establishment sizes",35,75,79,81,474952,0,0,466,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,6.1,-9,-10.7,1,1.3,0,0.0,75590,18.9,0,0.0,0,0.0,87,23.0
"US000","1","4511","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4511 Sporting goods and musical instrument stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",34,74,78,80,449027,0,0,447,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,6.2,-9,-10.8,1,1.3,0,0.0,73524,19.6,0,0.0,0,0.0,86,23.8
"US000","1","45111","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 45111 Sporting goods stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",32,70,74,76,420362,0,0,441,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,6.7,-9,-11.4,1,1.4,-1,-1.3,67460,19.1,0,0.0,0,0.0,85,23.9
"US000","1","451110","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 451110 Sporting goods stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",32,70,74,76,420362,0,0,441,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,6.7,-9,-11.4,1,1.4,-1,-1.3,67460,19.1,0,0.0,0,0.0,85,23.9
"US000","1","45112","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 45112 Hobby, toy, and game stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",2,4,4,4,28665,0,0,551,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,1,33.3,6064,26.8,0,0.0,0,0.0,77,16.2
"US000","1","451120","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 451120 Hobby, toy, and game stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2,4,4,4,28665,0,0,551,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,1,33.3,6064,26.8,0,0.0,0,0.0,77,16.2
"US000","1","4512","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4512 Book stores and news dealers","National, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,1,25925,0,0,1994,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,2066,8.7,0,0.0,0,0.0,159,8.7
"US000","1","45121","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 45121 Book stores and news dealers","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,1,1,25925,0,0,1994,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,2066,8.7,0,0.0,0,0.0,159,8.7
"US000","1","451211","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 451211 Book stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,1,1,25925,0,0,1994,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,0,0.0,0,0.0,0,0.0,2066,8.7,0,0.0,0,0.0,159,8.7
"US000","1","452","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 452 General merchandise stores","National, NAICS 3-digit -- by ownership sector","All establishment sizes",280,29851,29778,29680,229546649,0,0,593,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",3,1.1,-317,-1.1,-284,-0.9,-30,-0.1,406182,0.2,0,0.0,0,0.0,5,0.9
"US000","1","4522","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4522 Department stores","National, NAICS 4-digit -- by ownership sector","All establishment sizes",204,20411,20311,20290,156962081,0,0,594,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.5,-173,-0.8,-173,-0.8,88,0.4,1020513,0.7,0,0.0,0,0.0,7,1.2
"US000","1","45221","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 45221 Department stores","National, NAICS 5-digit -- by ownership sector","All establishment sizes",204,20411,20311,20290,156962081,0,0,594,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.5,-173,-0.8,-173,-0.8,88,0.4,1020513,0.7,0,0.0,0,0.0,7,1.2
"US000","1","452210","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 452210 Department stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",204,20411,20311,20290,156962081,0,0,594,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,0.5,-173,-0.8,-173,-0.8,88,0.4,1020513,0.7,0,0.0,0,0.0,7,1.2
"US000","1","4523","16","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 4523 General merchandise stores, including warehouse clubs and supercenters","National, NAICS 4-digit -- by ownership sector","All establishment sizes",76,9440,9467,9390,72584568,0,0,592,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,2.7,-144,-1.5,-111,-1.2,-118,-1.2,-614331,-0.8,0,0.0,0,0.0,3,0.5
"US000","1","45231","17","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 45231 General merchandise stores, including warehouse clubs and supercenters","National, NAICS 5-digit -- by ownership sector","All establishment sizes",76,9440,9467,9390,72584568,0,0,592,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,2.7,-144,-1.5,-111,-1.2,-118,-1.2,-614331,-0.8,0,0.0,0,0.0,3,0.5
"US000","1","452311","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 452311 Warehouse clubs and supercenters","National, NAICS 6-digit -- by ownership sector","All establishment sizes",30,5629,5652,5626,57117184,0,0,780,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-111,-1.9,-83,-1.4,-74,-1.3,-382614,-0.7,0,0.0,0,0.0,7,0.9
"US000","1","452319","18","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 452319 All other general merchandise stores","National, NAICS 6-digit -- by ownership sector","All establishment sizes",46,3811,3815,3764,15467384,0,0,313,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",2,4.5,-33,-0.9,-28,-0.7,-44,-1.2,-231717,-1.5,0,0.0,0,0.0,-2,-0.6
"US000","1","453","15","0","2020","1","","U.S. TOTAL","Federal Government","NAICS 453 Miscellaneous store retailers","National, NAICS 3-digit -- by ownership sector","All establishment sizes",22,112,151,154,876418,0,0,485,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,4.8,11,10.9,50,49.5,55,55.6,148258,20.4,0,0.0,0,0.0,-73,-13.1
